,date,0_4,5_11,12_18,19_49,50_64,65+,65_diff,50_64_diff,19_49_diff,12_18_diff,5_11_diff
26,12/27/2022,0,772738.1428571428,1351178.3174603174,14579610.08225398,7252861.362190463,18970232.063492063,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
27,12/28/2022,0,778181.0714285714,1356879.2142857143,14625903.989569392,7275891.010430607,19013117.64285714,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.9285714285215
28,12/29/2022,0,783624.0,1362580.111111111,14672197.896884803,7298920.658670751,19056003.222222224,42885.579365082085,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
29,12/30/2022,0,789066.9285714286,1368281.007936508,14718491.804200213,7321950.306910896,19098888.801587302,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
30,12/31/2022,0,794509.8571428572,1373981.9047619049,14764785.711515624,7344979.95515104,19141774.38095238,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
31,01/01/2023,0,799952.7857142857,1379682.8015873015,14811079.618831037,7368009.6033911845,19184659.96031746,42885.57936507836,23029.648240144365,46293.907315412536,5700.896825396689,5442.9285714285215
32,01/02/2023,0,805395.7142857143,1385383.6984126985,14857373.526146447,7391039.251631329,19227545.53968254,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
33,01/03/2023,0,810838.6428571428,1391084.5952380951,14903667.433461858,7414068.899871473,19270431.11904762,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
34,01/04/2023,0,816281.5714285714,1396785.492063492,14949961.340777269,7437098.548111618,19313316.698412698,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
35,01/05/2023,0,821724.5,1402486.388888889,14996255.248092681,7460128.196351762,19356202.277777776,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.928571428638
36,01/06/2023,0,827167.4285714286,1408187.2857142857,15042549.155408092,7483157.844591906,19399087.85714286,42885.579365082085,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
37,01/07/2023,0,832610.3571428572,1413888.1825396826,15088843.062723503,7506187.492832052,19441973.436507937,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.9285714285215
38,01/08/2023,0,838053.2857142857,1419589.0793650793,15135136.970038913,7529217.141072195,19484859.015873015,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.9285714285215
39,01/09/2023,0,843496.2142857143,1425289.9761904762,15181430.877354326,7552246.78931234,19527744.595238097,42885.579365082085,23029.648240145296,46293.907315412536,5700.8968253969215,5442.928571428638
40,01/10/2023,0,848939.1428571428,1430990.8730158731,15227724.784669736,7575276.437552485,19570630.174603175,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
41,01/11/2023,0,854382.0714285714,1436691.7698412698,15274018.691985147,7598306.085792629,19613515.753968254,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
42,01/12/2023,0,859825.0,1442392.6666666667,15320312.599300558,7621335.734032773,19656401.333333332,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
43,01/13/2023,0,865267.9285714286,1448093.5634920634,15366606.50661597,7644365.382272918,19699286.912698414,42885.579365082085,23029.648240144365,46293.907315412536,5700.896825396689,5442.928571428638
44,01/14/2023,0,870710.8571428572,1453794.4603174604,15412900.413931381,7667395.030513062,19742172.492063493,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
45,01/15/2023,0,876153.7857142857,1459495.357142857,15459194.321246792,7690424.6787532065,19785058.07142857,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
46,01/16/2023,0,881596.7142857143,1465196.253968254,15505488.228562202,7713454.326993351,19827943.65079365,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
47,01/17/2023,0,887039.6428571428,1470897.1507936507,15551782.135877613,7736483.975233495,19870829.23015873,42885.579365082085,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
48,01/18/2023,0,892482.5714285714,1476598.0476190476,15598076.043193026,7759513.62347364,19913714.80952381,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.9285714285215
49,01/19/2023,0,897925.5,1482298.9444444445,15644369.950508436,7782543.271713784,19956600.388888888,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
50,01/20/2023,0,903368.4285714286,1487999.8412698412,15690663.857823847,7805572.919953928,19999485.96825397,42885.579365082085,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
51,01/21/2023,0,908811.3571428572,1493700.738095238,15736957.76513926,7828602.568194073,20042371.54761905,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.9285714285215
52,01/22/2023,0,914254.2857142857,1499401.6349206348,15783251.67245467,7851632.216434217,20085257.126984127,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
53,01/23/2023,0,919697.2142857143,1505102.5317460317,15829545.57977008,7874661.864674361,20128142.706349205,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
54,01/24/2023,0,925140.1428571428,1510803.4285714286,15875839.487085491,7897691.512914506,20171028.285714287,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
55,01/25/2023,0,930583.0714285714,1516504.3253968253,15922133.394400904,7920721.16115465,20213913.865079366,42885.57936507836,23029.648240144365,46293.907315412536,5700.896825396689,5442.9285714285215
56,01/26/2023,0,936026.0,1522205.2222222222,15968427.301716315,7943750.8093947945,20256799.444444444,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
57,01/27/2023,0,941468.9285714286,1527906.119047619,16014721.209031725,7966780.457634939,20299685.023809522,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
58,01/28/2023,0,946911.8571428572,1533607.0158730159,16061015.116347136,7989810.105875083,20342570.603174604,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
59,01/29/2023,0,952354.7857142857,1539307.9126984128,16107309.023662549,8012839.754115228,20385456.182539683,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.9285714285215
60,01/30/2023,0,957797.7142857143,1545008.8095238095,16153602.93097796,8035869.402355372,20428341.76190476,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
61,01/31/2023,0,963240.6428571428,1550709.7063492064,16199896.83829337,8058899.050595516,20471227.341269843,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
62,02/01/2023,0,968683.5714285714,1556410.603174603,16246190.74560878,8081928.698835662,20514112.92063492,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.9285714285215
63,02/02/2023,0,974126.5,1562111.5,16292484.652924191,8104958.347075805,20556998.5,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
64,02/03/2023,0,979569.4285714286,1567812.396825397,16338778.560239604,8127987.99531595,20599884.07936508,42885.57936507836,23029.648240145296,46293.907315412536,5700.8968253969215,5442.928571428638
65,02/04/2023,0,985012.3571428572,1573513.2936507936,16385072.467555014,8151017.643556094,20642769.658730157,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.9285714285215
66,02/05/2023,0,990455.2857142857,1579214.1904761905,16431366.374870425,8174047.291796239,20685655.23809524,42885.579365082085,23029.648240145296,46293.90731541067,5700.8968253969215,5442.9285714285215
67,02/06/2023,0,995898.2142857143,1584915.0873015872,16477660.282185838,8197076.9400363825,20728540.817460317,42885.57936507836,23029.648240143433,46293.907315412536,5700.896825396689,5442.928571428638
68,02/07/2023,0,1001341.1428571428,1590615.9841269841,16523954.189501248,8220106.588276528,20771426.396825396,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.9285714285215
69,02/08/2023,0,1006784.0714285714,1596316.880952381,16570248.096816659,8243136.236516672,20814311.976190478,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
70,02/09/2023,0,1012227.0,1602017.7777777778,16616542.00413207,8266165.884756817,20857197.555555556,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.928571428638
71,02/10/2023,0,1017669.9285714286,1607718.6746031747,16662835.91144748,8289195.532996961,20900083.134920634,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.928571428638
72,02/11/2023,0,1023112.8571428572,1613419.5714285714,16709129.818762893,8312225.181237105,20942968.714285713,42885.57936507836,23029.648240144365,46293.907315412536,5700.896825396689,5442.9285714285215
73,02/12/2023,0,1028555.7857142857,1619120.4682539683,16755423.726078304,8335254.82947725,20985854.293650795,42885.579365082085,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
74,02/13/2023,0,1033998.7142857143,1624821.3650793652,16801717.633393716,8358284.477717394,21028739.873015873,42885.57936507836,23029.648240144365,46293.907315412536,5700.8968253969215,5442.928571428638
75,02/14/2023,0,1039441.6428571428,1630522.261904762,16848011.540709127,8381314.125957538,21071625.45238095,42885.57936507836,23029.648240144365,46293.90731541067,5700.896825396689,5442.9285714285215
76,02/15/2023,0,1044884.5714285714,1636223.1587301588,16894305.448024537,8404343.774197683,21114511.03174603,42885.57936507836,23029.648240144365,46293.90731541067,5700.8968253969215,5442.9285714285215
77,02/16/2023,0,1050327.5,1641924.0555555555,16940599.355339948,8427373.422437828,21157396.611111112,42885.579365082085,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
78,02/17/2023,0,1055770.4285714286,1647624.9523809524,16986893.26265536,8450403.070677971,21200282.19047619,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
79,02/18/2023,0,1061213.3571428573,1653325.8492063493,17033187.16997077,8473432.718918117,21243167.76984127,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
80,02/19/2023,0,1066656.2857142857,1659026.746031746,17079481.07728618,8496462.36715826,21286053.34920635,42885.579365082085,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428405
81,02/20/2023,0,1072099.2142857143,1664727.6428571427,17125774.98460159,8519492.015398405,21328938.92857143,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
82,02/21/2023,0,1077542.1428571427,1670428.5396825396,17172068.891917005,8542521.663638549,21371824.507936507,42885.57936507836,23029.648240143433,46293.9073154144,5700.8968253969215,5442.928571428405
83,02/22/2023,0,1082985.0714285714,1676129.4365079366,17218362.799232416,8565551.311878694,21414710.087301586,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
84,02/23/2023,0,1088428.0,1681830.3333333333,17264656.706547827,8588580.960118838,21457595.666666668,42885.579365082085,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
85,02/24/2023,0,1093870.9285714286,1687531.2301587302,17310950.613863237,8611610.608358983,21500481.246031746,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
86,02/25/2023,0,1099313.8571428573,1693232.1269841269,17357244.521178648,8634640.256599126,21543366.825396825,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
87,02/26/2023,0,1104756.7857142857,1698933.0238095238,17403538.42849406,8657669.904839272,21586252.404761903,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428405
88,02/27/2023,0,1110199.7142857143,1704633.9206349207,17449832.33580947,8680699.553079415,21629137.984126985,42885.579365082085,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
89,02/28/2023,0,1115642.6428571427,1710334.8174603174,17496126.24312488,8703729.20131956,21672023.563492063,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428405
90,03/01/2023,0,1121085.5714285714,1716035.7142857143,17542420.150440294,8726758.849559704,21714909.14285714,42885.57936507836,23029.648240143433,46293.9073154144,5700.8968253969215,5442.928571428638
91,03/02/2023,0,1126528.5,1721736.611111111,17588714.057755705,8749788.49779985,21757794.722222224,42885.579365082085,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
92,03/03/2023,0,1131971.4285714286,1727437.507936508,17635007.965071116,8772818.146039993,21800680.301587302,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
93,03/04/2023,0,1137414.3571428573,1733138.4047619049,17681301.872386526,8795847.794280138,21843565.88095238,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
94,03/05/2023,0,1142857.2857142857,1738839.3015873015,17727595.779701937,8818877.442520281,21886451.46031746,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428405
95,03/06/2023,0,1148300.2142857143,1744540.1984126985,17773889.687017348,8841907.090760427,21929337.03968254,42885.579365082085,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
96,03/07/2023,0,1153743.1428571427,1750241.0952380951,17820183.59433276,8864936.73900057,21972222.61904762,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428405
97,03/08/2023,0,1159186.0714285714,1755941.992063492,17866477.50164817,8887966.387240715,22015108.198412698,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
98,03/09/2023,0,1164629.0,1761642.888888889,17912771.408963583,8910996.03548086,22057993.777777776,42885.57936507836,23029.648240145296,46293.9073154144,5700.8968253969215,5442.928571428638
99,03/10/2023,0,1170071.9285714286,1767343.7857142857,17959065.316278994,8934025.683721004,22100879.35714286,42885.579365082085,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
100,03/11/2023,0,1175514.8571428573,1773044.6825396824,18005359.223594405,8957055.331961147,22143764.936507937,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
101,03/12/2023,0,1180957.7857142857,1778745.5793650793,18051653.130909815,8980084.980201293,22186650.515873015,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428405
102,03/13/2023,0,1186400.7142857143,1784446.4761904762,18097947.038225226,9003114.628441438,22229536.095238097,42885.579365082085,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
103,03/14/2023,0,1191843.6428571427,1790147.3730158731,18144240.945540637,9026144.276681582,22272421.674603175,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428405
104,03/15/2023,0,1197286.5714285714,1795848.2698412698,18190534.852856047,9049173.924921725,22315307.253968254,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
105,03/16/2023,0,1202729.5,1801549.1666666665,18236828.760171458,9072203.57316187,22358192.833333332,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
106,03/17/2023,0,1208172.4285714286,1807250.0634920634,18283122.66748687,9095233.221402016,22401078.41269841,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
107,03/18/2023,0,1213615.3571428573,1812950.9603174604,18329416.574802283,9118262.869642159,22443963.992063493,42885.579365082085,23029.648240143433,46293.9073154144,5700.8968253969215,5442.928571428638
108,03/19/2023,0,1219058.2857142857,1818651.8571428573,18375710.482117694,9141292.517882302,22486849.57142857,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428405
109,03/20/2023,0,1224501.2142857143,1824352.753968254,18422004.389433105,9164322.166122448,22529735.15079365,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
110,03/21/2023,0,1229944.1428571427,1830053.6507936507,18468298.296748515,9187351.814362593,22572620.73015873,42885.579365082085,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428405
111,03/22/2023,0,1235387.0714285714,1835754.5476190476,18514592.204063926,9210381.462602736,22615506.30952381,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
112,03/23/2023,0,1240830.0,1841455.4444444445,18560886.111379337,9233411.110842882,22658391.888888888,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
113,03/24/2023,0,1246272.9285714286,1847156.3412698414,18607180.018694747,9256440.759083025,22701277.46825397,42885.579365082085,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
114,03/25/2023,0,1251715.8571428573,1852857.238095238,18653473.92601016,9279470.40732317,22744163.04761905,42885.57936507836,23029.648240145296,46293.9073154144,5700.896825396689,5442.928571428638
115,03/26/2023,0,1257158.7857142857,1858558.1349206348,18699767.833325572,9302500.055563314,22787048.626984127,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428405
116,03/27/2023,0,1262601.7142857143,1864259.0317460317,18746061.740640983,9325529.70380346,22829934.206349205,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
117,03/28/2023,0,1268044.6428571427,1869959.9285714286,18792355.647956394,9348559.352043603,22872819.785714284,42885.57936507836,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428405
118,03/29/2023,0,1273487.5714285714,1875660.8253968256,18838649.555271804,9371589.000283748,22915705.365079366,42885.579365082085,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
119,03/30/2023,0,1278930.5,1881361.7222222222,18884943.462587215,9394618.648523893,22958590.944444444,42885.57936507836,23029.648240145296,46293.90731541067,5700.896825396689,5442.928571428638
120,03/31/2023,0,1284373.4285714286,1887062.619047619,18931237.369902626,9417648.296764037,23001476.523809522,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
121,04/01/2023,0,1289816.3571428573,1892763.5158730159,18977531.277218036,9440677.94500418,23044362.103174604,42885.579365082085,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428638
122,04/02/2023,0,1295259.2857142857,1898464.4126984128,19023825.184533447,9463707.593244325,23087247.682539683,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428405
123,04/03/2023,0,1300702.2142857143,1904165.3095238095,19070119.09184886,9486737.24148447,23130133.26190476,42885.57936507836,23029.648240145296,46293.9073154144,5700.896825396689,5442.928571428638
124,04/04/2023,0,1306145.1428571427,1909866.2063492064,19116412.999164272,9509766.889724614,23173018.841269843,42885.579365082085,23029.648240143433,46293.90731541067,5700.8968253969215,5442.928571428405
125,04/05/2023,0,1311588.0714285714,1915567.103174603,19162706.906479683,9532796.537964758,23215904.42063492,42885.57936507836,23029.648240143433,46293.90731541067,5700.896825396689,5442.928571428638
126,04/06/2023,0,1317031.0,1921268.0,19209000.813795093,9555826.186204903,23258790.0,42885.57936507836,23029.648240145296,46293.90731541067,5700.8968253969215,5442.928571428638
127,04/07/2023,0,1322473.9285714286,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
128,04/08/2023,0,1327916.8571428573,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
129,04/09/2023,0,1333359.785714286,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
130,04/10/2023,0,1338802.7142857146,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
131,04/11/2023,0,1344245.6428571432,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
132,04/12/2023,0,1349688.5714285718,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
133,04/13/2023,0,1355131.5000000005,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
134,04/14/2023,0,1360574.428571429,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
135,04/15/2023,0,1366017.3571428577,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
136,04/16/2023,0,1371460.2857142864,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
137,04/17/2023,0,1376903.214285715,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
138,04/18/2023,0,1382346.1428571437,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
139,04/19/2023,0,1387789.0714285723,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
140,04/20/2023,0,1393232.000000001,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
141,04/21/2023,0,1398674.9285714296,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
142,04/22/2023,0,1404117.8571428582,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
143,04/23/2023,0,1409560.7857142868,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
144,04/24/2023,0,1415003.7142857155,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
145,04/25/2023,0,1420446.6428571441,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
146,04/26/2023,0,1425889.5714285728,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
147,04/27/2023,0,1431332.5000000014,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
148,04/28/2023,0,1436775.42857143,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
149,04/29/2023,0,1442218.3571428587,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
150,04/30/2023,0,1447661.2857142873,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
151,05/01/2023,0,1453104.214285716,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
152,05/02/2023,0,1458547.1428571446,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
153,05/03/2023,0,1463990.0714285732,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
154,05/04/2023,0,1469433.0000000019,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
155,05/05/2023,0,1474875.9285714305,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
156,05/06/2023,0,1480318.8571428591,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
157,05/07/2023,0,1485761.7857142878,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
158,05/08/2023,0,1491204.7142857164,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
159,05/09/2023,0,1496647.642857145,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
160,05/10/2023,0,1502090.5714285737,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
161,05/11/2023,0,1507533.5000000023,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
162,05/12/2023,0,1512976.428571431,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
163,05/13/2023,0,1518419.3571428596,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
164,05/14/2023,0,1523862.2857142882,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
165,05/15/2023,0,1529305.2142857169,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
166,05/16/2023,0,1534748.1428571455,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
167,05/17/2023,0,1540191.0714285742,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
168,05/18/2023,0,1545634.0000000028,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
169,05/19/2023,0,1551076.9285714314,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
170,05/20/2023,0,1556519.85714286,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
171,05/21/2023,0,1561962.7857142887,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
172,05/22/2023,0,1567405.7142857173,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
173,05/23/2023,0,1572848.642857146,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
174,05/24/2023,0,1578291.5714285746,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
175,05/25/2023,0,1583734.5000000033,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
176,05/26/2023,0,1589177.428571432,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
177,05/27/2023,0,1594620.3571428605,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
178,05/28/2023,0,1600063.2857142892,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
179,05/29/2023,0,1605506.2142857178,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
180,05/30/2023,0,1610949.1428571464,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
181,05/31/2023,0,1616392.071428575,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
182,06/01/2023,0,1621835.0000000037,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
183,06/02/2023,0,1627277.9285714324,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
184,06/03/2023,0,1632720.857142861,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
185,06/04/2023,0,1638163.7857142896,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
186,06/05/2023,0,1643606.7142857183,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,5442.928571428638
187,06/06/2023,0,1643606.7142857183,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,0.0
188,06/07/2023,0,1643606.7142857183,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,0.0
189,06/08/2023,0,1643606.7142857183,1921268.0,19209000.813795093,9555826.186204903,23258790.0,0.0,0.0,0.0,0.0,0.0
