,date,sero,sero1,sero2,sero12,sero45
0,2021-12-21,0.335,0.335,0.0,0.0,0.0
1,2021-12-22,0.3345998286146033,0.33306496412093684,0.0,1.4601251128120144e-07,0.0015347184811551828
2,2021-12-23,0.3395670981990273,0.33114110544740577,0.0,8.01569367705248e-07,0.008425191182253846
3,2021-12-24,0.34148656839067726,0.32922835941733597,0.0,1.166130224129263e-06,0.012257042843117173
4,2021-12-25,0.3434133283088188,0.32732666184158177,0.0,1.53033351068892e-06,0.01608513613372634
5,2021-12-26,0.34652271878776736,0.3254359489017685,0.0,2.00599612445825e-06,0.021084763889874358
6,2021-12-27,0.3488633528822256,0.32355615714815095,0.0,2.4074875781315284e-06,0.02530478824649653
7,2021-12-28,0.35081812820876707,0.32168722349748385,0.0,2.771239135662848e-06,0.02912813347214756
8,2021-12-29,0.35278032734295345,0.3198290852309052,0.0,3.1346699532555418e-06,0.03294810744209499
9,2021-12-30,0.3539485004361874,0.3179816799918313,0.0,3.421543593946546e-06,0.035963398900762195
